  3.1210000E+07 -0.6970000     -0.7710000     -0.6970000    
  3.1310000E+07 -0.7110000     -0.7840000     -0.7110000    
  3.1410000E+07 -0.7210000     -0.7920000     -0.7210000    
  3.1510000E+07 -0.7100000     -0.7830000     -0.7100000    
  3.1610000E+07 -0.7160000     -0.7900000     -0.7160000    
  3.1710000E+07 -0.7400000     -0.8120000     -0.7400000    
  3.1810000E+07 -0.7330000     -0.8060000     -0.7330000    
  3.1910000E+07 -0.7320000     -0.8050000     -0.7320000    
  3.2010000E+07 -0.7300000     -0.8040000     -0.7300000    
  3.2110000E+07 -0.7280000     -0.8030000     -0.7280000    
  3.2210000E+07 -0.7450000     -0.8180000     -0.7450000    
  3.2310000E+07 -0.7500000     -0.8220000     -0.7500000    
  3.2410000E+07 -0.7450000     -0.8180000     -0.7450000    
  3.2510000E+07 -0.7480000     -0.8200000     -0.7480000    
  3.2610000E+07 -0.7640000     -0.8360000     -0.7640000    
  3.2710000E+07 -0.7680000     -0.8390000     -0.7680000    
  3.2810000E+07 -0.7590000     -0.8310000     -0.7590000    
  3.2910000E+07 -0.7570000     -0.8300000     -0.7570000    
  3.3010000E+07 -0.7600000     -0.8310000     -0.7600000    
  3.3110000E+07 -0.7760000     -0.8470000     -0.7760000    
  3.3210000E+07 -0.7780000     -0.8490000     -0.7780000    
  3.3310000E+07 -0.7860000     -0.8580000     -0.7860000    
  3.3410000E+07 -0.7840000     -0.8560000     -0.7840000    
  3.3510000E+07 -0.8070000     -0.8780000     -0.8070000    
  3.3610000E+07 -0.8050000     -0.8760000     -0.8050000    
  3.3710000E+07 -0.8000000     -0.8720000     -0.8000000    
  3.3810000E+07 -0.8210000     -0.8920000     -0.8210000    
  3.3910000E+07 -0.8190000     -0.8910000     -0.8190000    
  3.4010000E+07 -0.8230000     -0.8940000     -0.8230000    
  3.4110000E+07 -0.8540000     -0.9240000     -0.8540000    
  3.4210000E+07 -0.8550000     -0.9250000     -0.8550000    
  3.4310000E+07 -0.8550000     -0.9250000     -0.8550000    
  3.4410000E+07 -0.8750000     -0.9450000     -0.8750000    
  3.4510000E+07 -0.8740000     -0.9440000     -0.8740000    
  3.4610000E+07 -0.8910000     -0.9600000     -0.8910000    
  3.4710000E+07 -0.9300000     -0.9990000     -0.9300000    
  3.4810000E+07 -0.9300000     -0.9990000     -0.9300000    
  3.4910000E+07 -0.9510000      -1.020000     -0.9510000    
  3.5010000E+07 -0.9490000      -1.018000     -0.9490000    
  3.5110000E+07 -0.9710000      -1.039000     -0.9710000    
  3.5210000E+07 -0.9720000      -1.040000     -0.9720000    
  3.5310000E+07 -0.9810000      -1.051000     -0.9810000    
  3.5410000E+07 -0.9980000      -1.066000     -0.9980000    
  3.5510000E+07 -0.9990000      -1.067000     -0.9990000    
  3.5610000E+07 -0.9960000      -1.065000     -0.9960000    
  3.5710000E+07 -0.9860000      -1.056000     -0.9860000    
  3.5810000E+07  -1.008000      -1.075000      -1.008000    
  3.5910000E+07  -1.006000      -1.074000      -1.006000    
  3.6010000E+07  -1.003000      -1.072000      -1.003000    
  3.6110000E+07  -1.007000      -1.076000      -1.007000    
  3.6210000E+07  -1.005000      -1.074000      -1.005000    
  3.6310000E+07  -1.006000      -1.075000      -1.006000    
  3.6410000E+07  -1.027000      -1.094000      -1.027000    
  3.6510000E+07  -1.032000      -1.098000      -1.032000    
  3.6610000E+07  -1.016000      -1.085000      -1.016000    
  3.6710000E+07  -1.014000      -1.083000      -1.014000    
  3.6810000E+07  -1.018000      -1.086000      -1.018000    
  3.6910000E+07  -1.011000      -1.080000      -1.011000    
  3.7010000E+07  -1.033000      -1.100000      -1.033000    
