                                             LOG (LUMINOSITY)
               |-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
WAVELENGTH [A]    1 Myr          2 Myr          3 Myr          4 Myr          5 Myr          6 Myr          7 Myr          8 Myr          9 Myr          10 Myr         11 Myr         12 Myr         13 Myr        14 Myr         15 Myr         16 Myr          17 Myr        18 Myr         19 Myr         20 Myr
1.38100e+03    3.85551e+01    3.86054e+01    3.86538e+01    3.85978e+01    3.85362e+01    3.84927e+01    3.84089e+01    3.83544e+01    3.83104e+01    3.82637e+01    3.82278e+01    3.81899e+01    3.81575e+01    3.81277e+01    3.80967e+01    3.80757e+01    3.80699e+01    3.80358e+01    3.80184e+01    3.79962e+01    
1.38175e+03    3.85283e+01    3.85780e+01    3.86146e+01    3.85568e+01    3.85119e+01    3.84787e+01    3.84022e+01    3.83480e+01    3.83039e+01    3.82569e+01    3.82211e+01    3.81831e+01    3.81508e+01    3.81212e+01    3.80905e+01    3.80698e+01    3.80642e+01    3.80302e+01    3.80127e+01    3.79904e+01    
1.38250e+03    3.85338e+01    3.85699e+01    3.86088e+01    3.85687e+01    3.85198e+01    3.84804e+01    3.83969e+01    3.83431e+01    3.82996e+01    3.82522e+01    3.82168e+01    3.81793e+01    3.81473e+01    3.81178e+01    3.80872e+01    3.80669e+01    3.80616e+01    3.80278e+01    3.80102e+01    3.79879e+01    
1.38325e+03    3.85456e+01    3.85684e+01    3.86007e+01    3.85775e+01    3.85191e+01    3.84740e+01    3.83928e+01    3.83406e+01    3.82986e+01    3.82507e+01    3.82164e+01    3.81799e+01    3.81487e+01    3.81192e+01    3.80886e+01    3.80686e+01    3.80636e+01    3.80299e+01    3.80124e+01    3.79903e+01    
1.38400e+03    3.85171e+01    3.85320e+01    3.85472e+01    3.85298e+01    3.84957e+01    3.84588e+01    3.83850e+01    3.83334e+01    3.82917e+01    3.82436e+01    3.82096e+01    3.81735e+01    3.81426e+01    3.81136e+01    3.80838e+01    3.80641e+01    3.80594e+01    3.80264e+01    3.80091e+01    3.79873e+01    
1.38475e+03    3.85147e+01    3.85348e+01    3.85338e+01    3.85094e+01    3.84911e+01    3.84554e+01    3.83777e+01    3.83264e+01    3.82848e+01    3.82363e+01    3.82026e+01    3.81668e+01    3.81361e+01    3.81076e+01    3.80787e+01    3.80595e+01    3.80549e+01    3.80225e+01    3.80054e+01    3.79839e+01    
1.38550e+03    3.84757e+01    3.84985e+01    3.84989e+01    3.84755e+01    3.84720e+01    3.84455e+01    3.83744e+01    3.83251e+01    3.82844e+01    3.82345e+01    3.82018e+01    3.81666e+01    3.81364e+01    3.81080e+01    3.80792e+01    3.80602e+01    3.80555e+01    3.80231e+01    3.80059e+01    3.79844e+01    
1.38625e+03    3.84992e+01    3.85220e+01    3.85096e+01    3.84686e+01    3.84711e+01    3.84415e+01    3.83710e+01    3.83231e+01    3.82832e+01    3.82318e+01    3.81998e+01    3.81653e+01    3.81352e+01    3.81070e+01    3.80782e+01    3.80594e+01    3.80547e+01    3.80223e+01    3.80052e+01    3.79836e+01    
1.38700e+03    3.84729e+01    3.84951e+01    3.84900e+01    3.84525e+01    3.84590e+01    3.84335e+01    3.83671e+01    3.83207e+01    3.82813e+01    3.82284e+01    3.81972e+01    3.81632e+01    3.81330e+01    3.81049e+01    3.80761e+01    3.80575e+01    3.80529e+01    3.80207e+01    3.80037e+01    3.79820e+01    
1.38775e+03    3.84524e+01    3.84819e+01    3.84851e+01    3.84476e+01    3.84489e+01    3.84256e+01    3.83618e+01    3.83163e+01    3.82774e+01    3.82240e+01    3.81934e+01    3.81599e+01    3.81299e+01    3.81022e+01    3.80741e+01    3.80560e+01    3.80518e+01    3.80199e+01    3.80030e+01    3.79815e+01    
1.38850e+03    3.84615e+01    3.84936e+01    3.84956e+01    3.84576e+01    3.84504e+01    3.84231e+01    3.83542e+01    3.83084e+01    3.82694e+01    3.82162e+01    3.81861e+01    3.81529e+01    3.81227e+01    3.80954e+01    3.80679e+01    3.80503e+01    3.80466e+01    3.80152e+01    3.79984e+01    3.79773e+01    
1.38925e+03    3.84788e+01    3.85121e+01    3.85099e+01    3.84661e+01    3.84511e+01    3.84152e+01    3.83422e+01    3.82948e+01    3.82553e+01    3.82033e+01    3.81731e+01    3.81401e+01    3.81090e+01    3.80821e+01    3.80550e+01    3.80378e+01    3.80351e+01    3.80043e+01    3.79878e+01    3.79673e+01    
1.39000e+03    3.84841e+01    3.85187e+01    3.85211e+01    3.84680e+01    3.84406e+01    3.83995e+01    3.83221e+01    3.82746e+01    3.82344e+01    3.81832e+01    3.81535e+01    3.81208e+01    3.80901e+01    3.80645e+01    3.80393e+01    3.80231e+01    3.80212e+01    3.79914e+01    3.79754e+01    3.79555e+01    
1.39075e+03    3.84831e+01    3.85190e+01    3.85258e+01    3.84682e+01    3.84305e+01    3.83836e+01    3.83010e+01    3.82529e+01    3.82121e+01    3.81617e+01    3.81324e+01    3.80999e+01    3.80699e+01    3.80457e+01    3.80226e+01    3.80076e+01    3.80063e+01    3.79776e+01    3.79621e+01    3.79427e+01    
1.39150e+03    3.84851e+01    3.85233e+01    3.85334e+01    3.84668e+01    3.84169e+01    3.83672e+01    3.82838e+01    3.82352e+01    3.81937e+01    3.81442e+01    3.81147e+01    3.80820e+01    3.80523e+01    3.80287e+01    3.80067e+01    3.79924e+01    3.79913e+01    3.79633e+01    3.79478e+01    3.79288e+01    
1.39225e+03    3.84516e+01    3.84782e+01    3.84953e+01    3.84340e+01    3.83907e+01    3.83508e+01    3.82730e+01    3.82229e+01    3.81804e+01    3.81322e+01    3.81017e+01    3.80683e+01    3.80381e+01    3.80143e+01    3.79925e+01    3.79784e+01    3.79772e+01    3.79498e+01    3.79341e+01    3.79153e+01    
1.39300e+03    3.84046e+01    3.84281e+01    3.84552e+01    3.84051e+01    3.83617e+01    3.83329e+01    3.82679e+01    3.82162e+01    3.81728e+01    3.81257e+01    3.80938e+01    3.80594e+01    3.80284e+01    3.80040e+01    3.79818e+01    3.79674e+01    3.79662e+01    3.79389e+01    3.79229e+01    3.79042e+01    
1.39375e+03    3.82887e+01    3.83088e+01    3.83670e+01    3.83256e+01    3.83093e+01    3.83152e+01    3.82670e+01    3.82148e+01    3.81708e+01    3.81237e+01    3.80908e+01    3.80557e+01    3.80244e+01    3.79996e+01    3.79772e+01    3.79626e+01    3.79615e+01    3.79341e+01    3.79178e+01    3.78987e+01    
1.39450e+03    3.83991e+01    3.84337e+01    3.84614e+01    3.84216e+01    3.83754e+01    3.83449e+01    3.82742e+01    3.82193e+01    3.81743e+01    3.81276e+01    3.80936e+01    3.80577e+01    3.80260e+01    3.80009e+01    3.79779e+01    3.79629e+01    3.79620e+01    3.79342e+01    3.79178e+01    3.78982e+01    
1.39525e+03    3.84783e+01    3.85179e+01    3.85251e+01    3.84648e+01    3.84214e+01    3.83697e+01    3.82854e+01    3.82281e+01    3.81821e+01    3.81358e+01    3.81010e+01    3.80644e+01    3.80320e+01    3.80067e+01    3.79831e+01    3.79677e+01    3.79667e+01    3.79384e+01    3.79219e+01    3.79020e+01    
1.39600e+03    3.84882e+01    3.85262e+01    3.85272e+01    3.84680e+01    3.84360e+01    3.83878e+01    3.83097e+01    3.82547e+01    3.82099e+01    3.81635e+01    3.81296e+01    3.80935e+01    3.80622e+01    3.80367e+01    3.80125e+01    3.79967e+01    3.79950e+01    3.79660e+01    3.79497e+01    3.79296e+01    
1.39675e+03    3.85055e+01    3.85521e+01    3.85512e+01    3.84879e+01    3.84537e+01    3.84060e+01    3.83284e+01    3.82754e+01    3.82323e+01    3.81855e+01    3.81526e+01    3.81174e+01    3.80868e+01    3.80607e+01    3.80354e+01    3.80191e+01    3.80171e+01    3.79874e+01    3.79709e+01    3.79508e+01    
1.39750e+03    3.84944e+01    3.85397e+01    3.85439e+01    3.84816e+01    3.84518e+01    3.84141e+01    3.83408e+01    3.82903e+01    3.82496e+01    3.82021e+01    3.81703e+01    3.81363e+01    3.81061e+01    3.80789e+01    3.80521e+01    3.80352e+01    3.80331e+01    3.80025e+01    3.79858e+01    3.79657e+01    
1.39825e+03    3.84815e+01    3.85267e+01    3.85254e+01    3.84640e+01    3.84360e+01    3.84022e+01    3.83298e+01    3.82804e+01    3.82400e+01    3.81928e+01    3.81619e+01    3.81285e+01    3.80990e+01    3.80726e+01    3.80466e+01    3.80303e+01    3.80283e+01    3.79979e+01    3.79816e+01    3.79617e+01    
1.39900e+03    3.85065e+01    3.85580e+01    3.85650e+01    3.84937e+01    3.84438e+01    3.83962e+01    3.83145e+01    3.82656e+01    3.82250e+01    3.81781e+01    3.81481e+01    3.81151e+01    3.80862e+01    3.80609e+01    3.80361e+01    3.80206e+01    3.80190e+01    3.79890e+01    3.79731e+01    3.79535e+01    
1.39975e+03    3.84883e+01    3.85401e+01    3.85587e+01    3.84889e+01    3.84310e+01    3.83798e+01    3.82967e+01    3.82481e+01    3.82069e+01    3.81599e+01    3.81304e+01    3.80975e+01    3.80689e+01    3.80448e+01    3.80215e+01    3.80067e+01    3.80056e+01    3.79762e+01    3.79607e+01    3.79413e+01    
1.40050e+03    3.84481e+01    3.85066e+01    3.85447e+01    3.84700e+01    3.84079e+01    3.83677e+01    3.82864e+01    3.82373e+01    3.81952e+01    3.81483e+01    3.81185e+01    3.80853e+01    3.80569e+01    3.80335e+01    3.80113e+01    3.79973e+01    3.79964e+01    3.79675e+01    3.79520e+01    3.79326e+01    
1.40125e+03    3.84572e+01    3.85170e+01    3.85609e+01    3.84709e+01    3.84021e+01    3.83620e+01    3.82807e+01    3.82308e+01    3.81877e+01    3.81410e+01    3.81106e+01    3.80767e+01    3.80483e+01    3.80253e+01    3.80041e+01    3.79906e+01    3.79898e+01    3.79614e+01    3.79457e+01    3.79261e+01    
1.40200e+03    3.84284e+01    3.84904e+01    3.85628e+01    3.84665e+01    3.83953e+01    3.83636e+01    3.82897e+01    3.82372e+01    3.81927e+01    3.81474e+01    3.81151e+01    3.80801e+01    3.80505e+01    3.80268e+01    3.80050e+01    3.79910e+01    3.79897e+01    3.79617e+01    3.79460e+01    3.79266e+01    
1.40275e+03    3.83282e+01    3.83932e+01    3.85000e+01    3.84266e+01    3.83637e+01    3.83612e+01    3.83027e+01    3.82481e+01    3.82028e+01    3.81589e+01    3.81248e+01    3.80887e+01    3.80582e+01    3.80334e+01    3.80104e+01    3.79954e+01    3.79938e+01    3.79655e+01    3.79495e+01    3.79301e+01    
1.40350e+03    3.84576e+01    3.85435e+01    3.86525e+01    3.85752e+01    3.84423e+01    3.84017e+01    3.83224e+01    3.82639e+01    3.82183e+01    3.81760e+01    3.81400e+01    3.81028e+01    3.80719e+01    3.80456e+01    3.80205e+01    3.80044e+01    3.80024e+01    3.79732e+01    3.79567e+01    3.79369e+01    
1.40425e+03    3.84975e+01    3.85803e+01    3.86869e+01    3.86127e+01    3.84771e+01    3.84250e+01    3.83366e+01    3.82783e+01    3.82329e+01    3.81909e+01    3.81546e+01    3.81170e+01    3.80867e+01    3.80596e+01    3.80331e+01    3.80167e+01    3.80143e+01    3.79839e+01    3.79668e+01    3.79462e+01    
1.40500e+03    3.85029e+01    3.85818e+01    3.86830e+01    3.86011e+01    3.84796e+01    3.84291e+01    3.83440e+01    3.82858e+01    3.82403e+01    3.81985e+01    3.81621e+01    3.81243e+01    3.80941e+01    3.80665e+01    3.80392e+01    3.80226e+01    3.80199e+01    3.79886e+01    3.79713e+01    3.79503e+01    
1.40575e+03    3.84963e+01    3.85645e+01    3.86668e+01    3.85908e+01    3.84760e+01    3.84281e+01    3.83457e+01    3.82877e+01    3.82419e+01    3.82002e+01    3.81638e+01    3.81258e+01    3.80951e+01    3.80672e+01    3.80395e+01    3.80226e+01    3.80197e+01    3.79880e+01    3.79706e+01    3.79495e+01    
1.40650e+03    3.84638e+01    3.85259e+01    3.86232e+01    3.85633e+01    3.84675e+01    3.84260e+01    3.83471e+01    3.82903e+01    3.82449e+01    3.82023e+01    3.81663e+01    3.81284e+01    3.80981e+01    3.80703e+01    3.80427e+01    3.80256e+01    3.80221e+01    3.79901e+01    3.79729e+01    3.79516e+01    
1.40725e+03    3.84450e+01    3.85095e+01    3.86030e+01    3.85555e+01    3.84643e+01    3.84282e+01    3.83484e+01    3.82925e+01    3.82473e+01    3.82038e+01    3.81681e+01    3.81303e+01    3.81003e+01    3.80725e+01    3.80448e+01    3.80274e+01    3.80234e+01    3.79912e+01    3.79738e+01    3.79523e+01    
1.40800e+03    3.84697e+01    3.85298e+01    3.86114e+01    3.85501e+01    3.84686e+01    3.84311e+01    3.83493e+01    3.82937e+01    3.82487e+01    3.82041e+01    3.81683e+01    3.81303e+01    3.81004e+01    3.80723e+01    3.80442e+01    3.80264e+01    3.80220e+01    3.79894e+01    3.79719e+01    3.79500e+01    
1.40875e+03    3.84623e+01    3.85215e+01    3.85849e+01    3.85318e+01    3.84677e+01    3.84329e+01    3.83518e+01    3.82960e+01    3.82509e+01    3.82056e+01    3.81696e+01    3.81314e+01    3.81006e+01    3.80718e+01    3.80427e+01    3.80241e+01    3.80193e+01    3.79864e+01    3.79688e+01    3.79468e+01    
1.40950e+03    3.84277e+01    3.84833e+01    3.85515e+01    3.85009e+01    3.84571e+01    3.84332e+01    3.83544e+01    3.82985e+01    3.82534e+01    3.82073e+01    3.81712e+01    3.81330e+01    3.81011e+01    3.80716e+01    3.80415e+01    3.80221e+01    3.80169e+01    3.79837e+01    3.79661e+01    3.79440e+01    
1.41025e+03    3.84888e+01    3.85524e+01    3.86102e+01    3.85464e+01    3.84767e+01    3.84383e+01    3.83556e+01    3.82998e+01    3.82547e+01    3.82085e+01    3.81726e+01    3.81343e+01    3.81028e+01    3.80737e+01    3.80438e+01    3.80249e+01    3.80198e+01    3.79865e+01    3.79688e+01    3.79465e+01    
1.41100e+03    3.85099e+01    3.85642e+01    3.86164e+01    3.85432e+01    3.84835e+01    3.84436e+01    3.83569e+01    3.83010e+01    3.82557e+01    3.82096e+01    3.81737e+01    3.81353e+01    3.81042e+01    3.80752e+01    3.80457e+01    3.80270e+01    3.80219e+01    3.79887e+01    3.79710e+01    3.79487e+01    
1.41175e+03    3.84947e+01    3.85491e+01    3.86023e+01    3.85378e+01    3.84834e+01    3.84460e+01    3.83586e+01    3.83021e+01    3.82565e+01    3.82107e+01    3.81746e+01    3.81362e+01    3.81051e+01    3.80764e+01    3.80471e+01    3.80284e+01    3.80234e+01    3.79903e+01    3.79728e+01    3.79506e+01    
1.41250e+03    3.85251e+01    3.85842e+01    3.86342e+01    3.85697e+01    3.84951e+01    3.84470e+01    3.83586e+01    3.83021e+01    3.82565e+01    3.82103e+01    3.81745e+01    3.81365e+01    3.81045e+01    3.80759e+01    3.80464e+01    3.80275e+01    3.80224e+01    3.79897e+01    3.79725e+01    3.79507e+01    
1.41325e+03    3.85309e+01    3.85864e+01    3.86360e+01    3.85764e+01    3.84984e+01    3.84478e+01    3.83576e+01    3.83010e+01    3.82557e+01    3.82092e+01    3.81737e+01    3.81360e+01    3.81037e+01    3.80750e+01    3.80455e+01    3.80264e+01    3.80213e+01    3.79888e+01    3.79719e+01    3.79504e+01    
1.41400e+03    3.85205e+01    3.85712e+01    3.86157e+01    3.85583e+01    3.84852e+01    3.84374e+01    3.83539e+01    3.82979e+01    3.82533e+01    3.82069e+01    3.81716e+01    3.81342e+01    3.81025e+01    3.80738e+01    3.80442e+01    3.80253e+01    3.80204e+01    3.79880e+01    3.79709e+01    3.79494e+01    
1.41475e+03    3.84752e+01    3.85158e+01    3.85597e+01    3.85153e+01    3.84657e+01    3.84288e+01    3.83484e+01    3.82927e+01    3.82482e+01    3.82019e+01    3.81667e+01    3.81295e+01    3.80978e+01    3.80690e+01    3.80394e+01    3.80207e+01    3.80162e+01    3.79838e+01    3.79667e+01    3.79452e+01    
1.41550e+03    3.84724e+01    3.85183e+01    3.85739e+01    3.85363e+01    3.84701e+01    3.84269e+01    3.83425e+01    3.82864e+01    3.82418e+01    3.81958e+01    3.81606e+01    3.81234e+01    3.80916e+01    3.80629e+01    3.80334e+01    3.80150e+01    3.80108e+01    3.79784e+01    3.79613e+01    3.79398e+01    
1.41625e+03    3.84688e+01    3.85162e+01    3.85611e+01    3.85129e+01    3.84535e+01    3.84129e+01    3.83338e+01    3.82787e+01    3.82343e+01    3.81881e+01    3.81533e+01    3.81165e+01    3.80852e+01    3.80570e+01    3.80280e+01    3.80101e+01    3.80059e+01    3.79738e+01    3.79569e+01    3.79355e+01    
1.41700e+03    3.84767e+01    3.85256e+01    3.85613e+01    3.84925e+01    3.84448e+01    3.84104e+01    3.83339e+01    3.82792e+01    3.82354e+01    3.81895e+01    3.81548e+01    3.81181e+01    3.80874e+01    3.80591e+01    3.80301e+01    3.80121e+01    3.80078e+01    3.79756e+01    3.79587e+01    3.79374e+01    
1.41775e+03    3.84647e+01    3.85108e+01    3.85602e+01    3.85084e+01    3.84515e+01    3.84139e+01    3.83354e+01    3.82806e+01    3.82371e+01    3.81917e+01    3.81570e+01    3.81204e+01    3.80901e+01    3.80616e+01    3.80325e+01    3.80144e+01    3.80100e+01    3.79778e+01    3.79608e+01    3.79396e+01    
1.41850e+03    3.84731e+01    3.85247e+01    3.85662e+01    3.85151e+01    3.84533e+01    3.84136e+01    3.83328e+01    3.82773e+01    3.82332e+01    3.81882e+01    3.81535e+01    3.81167e+01    3.80861e+01    3.80579e+01    3.80290e+01    3.80112e+01    3.80071e+01    3.79750e+01    3.79580e+01    3.79368e+01    
1.41925e+03    3.84466e+01    3.84874e+01    3.85280e+01    3.84775e+01    3.84384e+01    3.84097e+01    3.83339e+01    3.82789e+01    3.82348e+01    3.81900e+01    3.81554e+01    3.81187e+01    3.80883e+01    3.80603e+01    3.80318e+01    3.80143e+01    3.80104e+01    3.79783e+01    3.79613e+01    3.79402e+01    
1.42000e+03    3.84526e+01    3.84973e+01    3.85422e+01    3.84950e+01    3.84480e+01    3.84160e+01    3.83384e+01    3.82837e+01    3.82399e+01    3.81954e+01    3.81609e+01    3.81244e+01    3.80946e+01    3.80668e+01    3.80386e+01    3.80214e+01    3.80176e+01    3.79856e+01    3.79686e+01    3.79475e+01    
1.42075e+03    3.84408e+01    3.84897e+01    3.85389e+01    3.84967e+01    3.84528e+01    3.84216e+01    3.83415e+01    3.82863e+01    3.82425e+01    3.81983e+01    3.81639e+01    3.81276e+01    3.80975e+01    3.80697e+01    3.80413e+01    3.80240e+01    3.80201e+01    3.79883e+01    3.79716e+01    3.79508e+01    
1.42150e+03    3.84840e+01    3.85362e+01    3.85758e+01    3.85113e+01    3.84588e+01    3.84239e+01    3.83434e+01    3.82882e+01    3.82445e+01    3.82004e+01    3.81662e+01    3.81300e+01    3.80999e+01    3.80722e+01    3.80440e+01    3.80266e+01    3.80227e+01    3.79911e+01    3.79745e+01    3.79539e+01    
1.42225e+03    3.84915e+01    3.85407e+01    3.85811e+01    3.85270e+01    3.84689e+01    3.84290e+01    3.83438e+01    3.82890e+01    3.82455e+01    3.82012e+01    3.81672e+01    3.81311e+01    3.81017e+01    3.80743e+01    3.80464e+01    3.80295e+01    3.80256e+01    3.79940e+01    3.79774e+01    3.79566e+01    
1.42300e+03    3.84963e+01    3.85474e+01    3.85833e+01    3.85255e+01    3.84620e+01    3.84223e+01    3.83408e+01    3.82856e+01    3.82419e+01    3.81984e+01    3.81646e+01    3.81287e+01    3.80989e+01    3.80718e+01    3.80441e+01    3.80273e+01    3.80239e+01    3.79924e+01    3.79762e+01    3.79558e+01    
1.42375e+03    3.85018e+01    3.85511e+01    3.85926e+01    3.85320e+01    3.84631e+01    3.84198e+01    3.83364e+01    3.82810e+01    3.82373e+01    3.81946e+01    3.81612e+01    3.81257e+01    3.80958e+01    3.80690e+01    3.80416e+01    3.80250e+01    3.80221e+01    3.79908e+01    3.79749e+01    3.79549e+01    
1.42450e+03    3.85061e+01    3.85577e+01    3.86057e+01    3.85496e+01    3.84679e+01    3.84163e+01    3.83297e+01    3.82764e+01    3.82339e+01    3.81909e+01    3.81586e+01    3.81240e+01    3.80958e+01    3.80697e+01    3.80433e+01    3.80276e+01    3.80247e+01    3.79938e+01    3.79778e+01    3.79579e+01    
1.42525e+03    3.84758e+01    3.85194e+01    3.85557e+01    3.85013e+01    3.84430e+01    3.84032e+01    3.83211e+01    3.82692e+01    3.82274e+01    3.81842e+01    3.81527e+01    3.81187e+01    3.80915e+01    3.80661e+01    3.80406e+01    3.80257e+01    3.80234e+01    3.79928e+01    3.79769e+01    3.79570e+01    
1.42600e+03    3.84591e+01    3.85076e+01    3.85270e+01    3.84539e+01    3.84163e+01    3.83865e+01    3.83110e+01    3.82601e+01    3.82186e+01    3.81755e+01    3.81446e+01    3.81110e+01    3.80843e+01    3.80595e+01    3.80350e+01    3.80210e+01    3.80195e+01    3.79893e+01    3.79735e+01    3.79537e+01    
1.42675e+03    3.84535e+01    3.85005e+01    3.85257e+01    3.84614e+01    3.84116e+01    3.83813e+01    3.83097e+01    3.82578e+01    3.82152e+01    3.81723e+01    3.81410e+01    3.81071e+01    3.80800e+01    3.80557e+01    3.80318e+01    3.80180e+01    3.80163e+01    3.79867e+01    3.79712e+01    3.79517e+01    
1.42750e+03    3.84459e+01    3.84864e+01    3.85088e+01    3.84454e+01    3.84120e+01    3.83832e+01    3.83122e+01    3.82599e+01    3.82172e+01    3.81741e+01    3.81425e+01    3.81083e+01    3.80813e+01    3.80570e+01    3.80333e+01    3.80194e+01    3.80175e+01    3.79882e+01    3.79726e+01    3.79531e+01    
1.42825e+03    3.84579e+01    3.85055e+01    3.85437e+01    3.84919e+01    3.84314e+01    3.83971e+01    3.83210e+01    3.82685e+01    3.82266e+01    3.81831e+01    3.81510e+01    3.81166e+01    3.80903e+01    3.80654e+01    3.80412e+01    3.80269e+01    3.80247e+01    3.79950e+01    3.79790e+01    3.79590e+01    
1.42900e+03    3.84487e+01    3.84931e+01    3.85355e+01    3.84910e+01    3.84395e+01    3.84043e+01    3.83260e+01    3.82724e+01    3.82298e+01    3.81865e+01    3.81539e+01    3.81191e+01    3.80915e+01    3.80660e+01    3.80409e+01    3.80259e+01    3.80234e+01    3.79935e+01    3.79775e+01    3.79576e+01    
1.42975e+03    3.84453e+01    3.84900e+01    3.85396e+01    3.84995e+01    3.84480e+01    3.84115e+01    3.83310e+01    3.82764e+01    3.82329e+01    3.81892e+01    3.81559e+01    3.81205e+01    3.80919e+01    3.80658e+01    3.80399e+01    3.80241e+01    3.80210e+01    3.79907e+01    3.79746e+01    3.79545e+01    
1.43050e+03    3.84044e+01    3.84441e+01    3.84933e+01    3.84394e+01    3.84233e+01    3.84052e+01    3.83348e+01    3.82803e+01    3.82360e+01    3.81910e+01    3.81570e+01    3.81207e+01    3.80913e+01    3.80645e+01    3.80379e+01    3.80213e+01    3.80174e+01    3.79866e+01    3.79701e+01    3.79496e+01    
1.43125e+03    3.84679e+01    3.85182e+01    3.85608e+01    3.84918e+01    3.84502e+01    3.84225e+01    3.83434e+01    3.82895e+01    3.82461e+01    3.82002e+01    3.81662e+01    3.81301e+01    3.81009e+01    3.80734e+01    3.80457e+01    3.80286e+01    3.80247e+01    3.79932e+01    3.79763e+01    3.79552e+01    
1.43200e+03    3.84899e+01    3.85423e+01    3.85918e+01    3.85275e+01    3.84689e+01    3.84325e+01    3.83482e+01    3.82943e+01    3.82514e+01    3.82050e+01    3.81711e+01    3.81351e+01    3.81060e+01    3.80779e+01    3.80496e+01    3.80321e+01    3.80283e+01    3.79962e+01    3.79791e+01    3.79575e+01    
1.43275e+03    3.84861e+01    3.85304e+01    3.85831e+01    3.85246e+01    3.84645e+01    3.84251e+01    3.83405e+01    3.82852e+01    3.82414e+01    3.81956e+01    3.81611e+01    3.81245e+01    3.80949e+01    3.80669e+01    3.80385e+01    3.80209e+01    3.80171e+01    3.79849e+01    3.79680e+01    3.79464e+01    
1.43350e+03    3.84931e+01    3.85494e+01    3.85951e+01    3.85373e+01    3.84674e+01    3.84237e+01    3.83381e+01    3.82814e+01    3.82367e+01    3.81915e+01    3.81566e+01    3.81195e+01    3.80892e+01    3.80612e+01    3.80326e+01    3.80149e+01    3.80112e+01    3.79791e+01    3.79623e+01    3.79409e+01    
1.43425e+03    3.84986e+01    3.85473e+01    3.85913e+01    3.85297e+01    3.84641e+01    3.84201e+01    3.83383e+01    3.82808e+01    3.82354e+01    3.81906e+01    3.81553e+01    3.81180e+01    3.80869e+01    3.80589e+01    3.80300e+01    3.80123e+01    3.80087e+01    3.79768e+01    3.79602e+01    3.79389e+01    
1.43500e+03    3.84819e+01    3.85311e+01    3.85695e+01    3.85146e+01    3.84603e+01    3.84218e+01    3.83420e+01    3.82860e+01    3.82418e+01    3.81962e+01    3.81614e+01    3.81247e+01    3.80941e+01    3.80657e+01    3.80367e+01    3.80194e+01    3.80163e+01    3.79841e+01    3.79670e+01    3.79455e+01    
1.43575e+03    3.85017e+01    3.85562e+01    3.85961e+01    3.85344e+01    3.84656e+01    3.84239e+01    3.83408e+01    3.82850e+01    3.82409e+01    3.81951e+01    3.81606e+01    3.81239e+01    3.80936e+01    3.80653e+01    3.80366e+01    3.80198e+01    3.80170e+01    3.79849e+01    3.79675e+01    3.79460e+01    
1.43650e+03    3.85121e+01    3.85706e+01    3.86161e+01    3.85564e+01    3.84735e+01    3.84225e+01    3.83337e+01    3.82767e+01    3.82316e+01    3.81865e+01    3.81516e+01    3.81144e+01    3.80843e+01    3.80567e+01    3.80288e+01    3.80126e+01    3.80098e+01    3.79780e+01    3.79608e+01    3.79393e+01    
1.43725e+03    3.84953e+01    3.85440e+01    3.85814e+01    3.85229e+01    3.84584e+01    3.84156e+01    3.83346e+01    3.82775e+01    3.82317e+01    3.81868e+01    3.81517e+01    3.81143e+01    3.80844e+01    3.80573e+01    3.80301e+01    3.80142e+01    3.80114e+01    3.79800e+01    3.79631e+01    3.79416e+01    
1.43800e+03    3.84773e+01    3.85207e+01    3.85653e+01    3.85080e+01    3.84518e+01    3.84150e+01    3.83381e+01    3.82811e+01    3.82352e+01    3.81904e+01    3.81553e+01    3.81178e+01    3.80883e+01    3.80616e+01    3.80348e+01    3.80192e+01    3.80162e+01    3.79851e+01    3.79683e+01    3.79468e+01    
1.43875e+03    3.84833e+01    3.85269e+01    3.85746e+01    3.85238e+01    3.84645e+01    3.84254e+01    3.83445e+01    3.82886e+01    3.82436e+01    3.81989e+01    3.81643e+01    3.81273e+01    3.80986e+01    3.80718e+01    3.80448e+01    3.80294e+01    3.80262e+01    3.79946e+01    3.79777e+01    3.79561e+01    
1.43950e+03    3.84933e+01    3.85403e+01    3.85771e+01    3.85256e+01    3.84676e+01    3.84282e+01    3.83463e+01    3.82912e+01    3.82469e+01    3.82026e+01    3.81685e+01    3.81319e+01    3.81036e+01    3.80768e+01    3.80496e+01    3.80340e+01    3.80306e+01    3.79990e+01    3.79823e+01    3.79610e+01    
1.44025e+03    3.84690e+01    3.85083e+01    3.85552e+01    3.85155e+01    3.84610e+01    3.84251e+01    3.83462e+01    3.82917e+01    3.82480e+01    3.82039e+01    3.81702e+01    3.81342e+01    3.81063e+01    3.80795e+01    3.80521e+01    3.80365e+01    3.80329e+01    3.80015e+01    3.79851e+01    3.79641e+01    
1.44100e+03    3.84417e+01    3.84873e+01    3.85376e+01    3.84959e+01    3.84558e+01    3.84262e+01    3.83461e+01    3.82925e+01    3.82497e+01    3.82053e+01    3.81721e+01    3.81366e+01    3.81094e+01    3.80828e+01    3.80556e+01    3.80401e+01    3.80367e+01    3.80054e+01    3.79890e+01    3.79681e+01    
